 8 8 8 8 8 8 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 9 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 9 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 8 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 8 8 9 9 9 9 9 9 9 9
# Turn information for samurai of side 0 with weapon 0
# <turn>
12
# <cure period>
0
# Samurai states: <position x> <position y> <hiding>
1 1 0
0 7 0
0 14 0
-1 -1 1
-1 -1 1
-1 -1 1
# Battle field states
 0 8 8 8 8 8 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 8 8 9 9 9 9 9 9 9 9
 8 8 8 8 8 8 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 9 9 9 9 9 9 9 9 9 9 9
 8 1 8 8 9 9 9 9 9 9 9 9 9 9 9
 1 1 8 8 8 9 9 9 9 9 9 9 9 9 9
 1 8 8 8 8 8 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 9 9 9 9 9 9 9 9 9 9 9
 8 8 8 9 9 9 9 9 9 9 9 9 9 9 9
 8 8 8 9 9 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 9 9 9 9 9 9 9 9 9 9 9
 2 2 2 8 8 9 9 9 9 9 9 9 9 9 9
 2 8 2 8 8 8 9 9 9 9 9 9 9 9 9
# Turn information for samurai of side 0 with weapon 0
# <turn>
19
# <cure period>
0
# Samurai states: <position x> <position y> <hiding>
0 1 0
0 8 0
0 13 1
-1 -1 1
-1 -1 1
-1 -1 1
# Battle field states
 0 0 8 8 8 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 8 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 9 9 9 9 9 9 9 9 9 9 9
 8 8 8 9 9 9 9 9 9 9 9 9 9 9 9
 1 1 8 9 9 9 9 9 9 9 9 9 9 9 9
 1 1 8 8 9 9 9 9 9 9 9 9 9 9 9
 1 8 8 8 8 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 8 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 9 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 9 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 9 9 9 9 9 9 9 9 9 9
 2 2 2 8 8 8 9 9 9 9 9 9 9 9 9
 2 2 2 8 8 9 9 9 9 9 9 9 9 9 9
# Turn information for samurai of side 0 with weapon 0
# <turn>
24
# <cure period>
0
# Samurai states: <position x> <position y> <hiding>
0 2 0
0 7 0
0 14 0
-1 -1 1
-1 -1 1
-1 -1 1
# Battle field states
 0 0 8 8 9 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 8 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 9 9 9 9 9 9 9 9 9 9 9
 1 1 8 8 9 9 9 9 9 9 9 9 9 9 9
 1 1 8 8 8 9 9 9 9 9 9 9 9 9 9
 1 1 8 8 8 8 9 9 9 9 9 9 9 9 9
 8 1 1 8 8 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 9 9 9 9 9 9 9 9 9 9 9
 8 8 8 9 9 9 9 9 9 9 9 9 9 9 9
 8 8 8 9 9 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 9 9 9 9 9 9 9 9 9 9 9
 2 2 2 8 8 9 9 9 9 9 9 9 9 9 9
 2 2 2 8 8 8 9 9 9 9 9 9 9 9 9
# Turn information for samurai of side 0 with weapon 0
# <turn>
31
# <cure period>
0
# Samurai states: <position x> <position y> <hiding>
0 1 0
0 6 0
1 14 0
-1 -1 1
-1 -1 1
-1 -1 1
# Battle field states
 0 0 8 8 8 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 8 9 9 9 9 9 9 9 9 9
 8 0 0 0 0 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 9 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 9 9 9 9 9 9 9 9 9 9 9
 1 1 8 8 8 9 9 9 9 9 9 9 9 9 9
 1 1 1 8 8 8 9 9 9 9 9 9 9 9 9
 1 1 8 8 8 9 9 9 9 9 9 9 9 9 9
 1 1 1 8 9 9 9 9 9 9 9 9 9 9 9
 8 8 8 9 9 9 9 9 9 9 9 9 9 9 9
 8 8 8 9 9 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 9 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 9 9 9 9 9 9 9 9 9 9
 2 2 2 8 8 8 9 9 9 9 9 9 9 9 9
 2 2 2 8 8 8 8 9 9 9 9 9 9 9 9
# Turn information for samurai of side 0 with weapon 0
# <turn>
36
# <cure period>
0
# Samurai states: <position x> <position y> <hiding>
0 0 0
0 7 0
2 14 1
-1 -1 1
-1 -1 1
-1 -1 1
# Battle field states
 0 0 8 8 8 8 9 9 9 9 9 9 9 9 9
 0 8 8 8 8 9 9 9 9 9 9 9 9 9 9
 0 0 0 0 9 9 9 9 9 9 9 9 9 9 9
 0 8 8 9 9 9 9 9 9 9 9 9 9 9 9
 0 8 8 9 9 9 9 9 9 9 9 9 9 9 9
 1 1 8 8 9 9 9 9 9 9 9 9 9 9 9
 1 1 1 8 8 9 9 9 9 9 9 9 9 9 9
 1 1 8 8 8 8 9 9 9 9 9 9 9 9 9
 1 1 1 8 8 9 9 9 9 9 9 9 9 9 9
 1 8 8 8 9 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 9 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 8 9 9 9 9 9 9 9 9 9
 2 2 2 8 8 8 8 9 9 9 9 9 9 9 9
 2 2 2 8 8 8 8 8 9 9 9 9 9 9 9
# Turn information for samurai of side 0 with weapon 0
# <turn>
43
# <cure period>
0
# Samurai states: <position x> <position y> <hiding>
0 1 0
1 7 0
1 13 1
-1 -1 1
-1 -1 1
-1 -1 1
# Battle field states
 0 0 8 8 8 9 9 9 9 9 9 9 9 9 9
 0 8 8 8 8 8 9 9 9 9 9 9 9 9 9
 0 0 0 0 0 9 9 9 9 9 9 9 9 9 9
 0 8 8 8 9 9 9 9 9 9 9 9 9 9 9
 0 8 8 8 9 9 9 9 9 9 9 9 9 9 9
 1 1 8 8 8 9 9 9 9 9 9 9 9 9 9
 1 1 1 8 8 8 9 9 9 9 9 9 9 9 9
 1 1 1 8 8 8 8 9 9 9 9 9 9 9 9
 1 1 1 8 8 8 9 9 9 9 9 9 9 9 9
 1 8 8 8 8 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 9 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 8 9 9 9 9 9 9 9 9 9
 2 2 2 8 8 8 8 9 9 9 9 9 9 9 9
 2 2 2 8 8 8 9 9 9 9 9 9 9 9 9
# Turn information for samurai of side 0 with weapon 0
# <turn>
48
# <cure period>
0
# Samurai states: <position x> <position y> <hiding>
1 1 0
2 7 1
2 13 1
-1 -1 1
-1 -1 1
-1 -1 1
# Battle field states
 0 0 8 8 8 8 9 9 9 9 9 9 9 9 9
 0 0 0 0 0 8 8 9 9 9 9 9 9 9 9
 0 0 0 0 0 8 9 9 9 9 9 9 9 9 9
 0 8 8 8 8 9 9 9 9 9 9 9 9 9 9
 0 8 8 8 8 9 9 9 9 9 9 9 9 9 9
 1 1 8 8 8 8 9 9 9 9 9 9 9 9 9
 1 1 1 8 8 8 8 9 9 9 9 9 9 9 9
 1 1 1 1 8 8 8 8 9 9 9 9 9 9 9
 1 1 1 8 8 8 8 9 9 9 9 9 9 9 9
 1 1 8 8 8 8 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 8 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 8 8 9 9 9 9 9 9 9 9
 2 2 2 8 8 8 8 8 9 9 9 9 9 9 9
 2 2 2 8 8 8 8 9 9 9 9 9 9 9 9
# Turn information for samurai of side 0 with weapon 0
# <turn>
55
# <cure period>
0
# Samurai states: <position x> <position y> <hiding>
2 1 1
1 6 1
1 13 0
-1 -1 1
-1 -1 1
-1 -1 1
# Battle field states
 0 0 8 8 8 8 8 9 9 9 9 9 9 9 9
 0 0 0 0 0 8 8 8 9 9 9 9 9 9 9
 0 0 0 0 0 8 8 9 9 9 9 9 9 9 9
 0 0 8 8 8 8 9 9 9 9 9 9 9 9 9
 0 0 8 8 8 9 9 9 9 9 9 9 9 9 9
 1 0 8 8 8 8 9 9 9 9 9 9 9 9 9
 1 1 1 8 8 8 8 9 9 9 9 9 9 9 9
 1 1 1 1 8 8 9 9 9 9 9 9 9 9 9
 1 1 1 8 8 9 9 9 9 9 9 9 9 9 9
 1 1 8 8 9 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 9 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 9 9 9 9 9 9 9 9 9 9
 8 2 2 2 8 8 9 9 9 9 9 9 9 9 9
 2 2 2 2 8 8 8 9 9 9 9 9 9 9 9
 2 2 2 2 8 8 9 9 9 9 9 9 9 9 9
# Turn information for samurai of side 0 with weapon 0
# <turn>
60
# <cure period>
0
# Samurai states: <position x> <position y> <hiding>
1 0 1
2 8 0
2 13 0
-1 -1 1
-1 -1 1
-1 -1 1
# Battle field states
 0 0 8 8 8 8 8 9 9 9 9 9 9 9 9
 0 0 0 0 0 8 9 9 9 9 9 9 9 9 9
 0 0 0 0 0 9 9 9 9 9 9 9 9 9 9
 0 0 8 8 9 9 9 9 9 9 9 9 9 9 9
 0 0 8 8 9 9 9 9 9 9 9 9 9 9 9
 1 0 8 8 8 9 9 9 9 9 9 9 9 9 9
 1 1 1 8 8 8 9 9 9 9 9 9 9 9 9
 1 1 1 1 8 8 8 9 9 9 9 9 9 9 9
 1 1 1 8 8 8 8 8 9 9 9 9 9 9 9
 1 1 8 8 8 8 8 9 9 9 9 9 9 9 9
 8 8 8 8 8 8 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 8 9 9 9 9 9 9 9 9 9
 2 2 2 2 8 8 8 9 9 9 9 9 9 9 9
 2 2 2 2 8 8 8 8 9 9 9 9 9 9 9
 2 2 2 2 8 8 8 9 9 9 9 9 9 9 9
# Turn information for samurai of side 0 with weapon 0
# <turn>
67
# <cure period>
0
# Samurai states: <position x> <position y> <hiding>
2 2 0
1 6 0
2 14 1
-1 -1 1
-1 -1 1
-1 -1 1
# Battle field states
 0 0 8 8 8 8 9 9 9 9 9 9 9 9 9
 0 0 0 0 0 8 8 9 9 9 9 9 9 9 9
 0 0 0 0 0 8 8 8 9 9 9 9 9 9 9
 0 0 8 8 8 8 8 9 9 9 9 9 9 9 9
 0 0 8 8 8 8 9 9 9 9 9 9 9 9 9
 1 0 8 8 8 8 9 9 9 9 9 9 9 9 9
 1 1 1 8 8 8 8 9 9 9 9 9 9 9 9
 1 1 1 1 8 8 9 9 9 9 9 9 9 9 9
 1 1 1 8 8 9 9 9 9 9 9 9 9 9 9
 1 1 8 8 9 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 9 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 9 9 9 9 9 9 9 9 9 9
 2 2 2 2 8 8 9 9 9 9 9 9 9 9 9
 2 2 2 2 8 8 8 9 9 9 9 9 9 9 9
 2 2 2 2 8 8 8 8 9 9 9 9 9 9 9
# Turn information for samurai of side 0 with weapon 0
# <turn>
72
# <cure period>
0
# Samurai states: <position x> <position y> <hiding>
1 0 0
2 6 0
2 13 1
-1 -1 1
-1 -1 1
-1 -1 1
# Battle field states
 0 0 8 8 8 8 8 9 9 9 9 9 9 9 9
 0 0 0 0 0 8 9 9 9 9 9 9 9 9 9
 0 0 0 0 0 9 9 9 9 9 9 9 9 9 9
 0 0 8 8 8 9 9 9 9 9 9 9 9 9 9
 0 0 1 8 8 8 9 9 9 9 9 9 9 9 9
 1 0 1 1 8 8 8 9 9 9 9 9 9 9 9
 1 1 1 1 1 8 8 8 9 9 9 9 9 9 9
 1 1 1 1 8 8 8 9 9 9 9 9 9 9 9
 1 1 1 8 8 8 9 9 9 9 9 9 9 9 9
 1 1 8 8 8 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 9 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 8 9 9 9 9 9 9 9 9 9
 2 2 2 2 8 8 8 9 9 9 9 9 9 9 9
 2 2 2 2 8 8 8 8 9 9 9 9 9 9 9
 2 2 2 2 8 8 8 9 9 9 9 9 9 9 9
# Turn information for samurai of side 0 with weapon 0
# <turn>
79
# <cure period>
0
# Samurai states: <position x> <position y> <hiding>
2 0 0
2 7 1
3 13 0
-1 -1 1
-1 -1 1
-1 -1 1
# Battle field states
 0 0 8 0 0 0 0 8 9 9 9 9 9 9 9
 0 0 0 0 0 8 8 9 9 9 9 9 9 9 9
 0 0 0 0 0 8 9 9 9 9 9 9 9 9 9
 0 0 8 8 8 9 9 9 9 9 9 9 9 9 9
 0 0 1 8 8 9 9 9 9 9 9 9 9 9 9
 1 0 1 1 8 8 9 9 9 9 9 9 9 9 9
 1 1 1 1 1 8 8 9 9 9 9 9 9 9 9
 1 1 1 1 8 8 8 8 9 9 9 9 9 9 9
 1 1 1 8 8 8 8 9 9 9 9 9 9 9 9
 1 1 8 8 8 8 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 8 9 9 9 9 9 9 9 9 9
 8 8 8 8 8 8 8 9 9 9 9 9 9 9 9
 2 2 2 2 8 8 8 8 9 9 9 9 9 9 9
 2 2 2 2 8 8 8 8 8 9 9 9 9 9 9
 2 2 2 2 8 8 8 8 9 9 9 9 9 9 9
# Turn information for samurai of side 0 with weapon 0
# <turn>
84
# <cure period>
0
# Samurai states: <position x> <position y> <hiding>
2 1 0
2 6 1
4 13 0
-1 -1 1
-1 -1 1
-1 -1 1
# Battle field states
 0 0 8 0 0 0 0 9 9 9 9 9 9 9 9
 0 0 0 0 0 8 8 8 9 9 9 9 9 9 9
 0 0 0 0 0 8 8 9 9 9 9 9 9 9 9
 0 0 0 8 8 8 9 9 9 9 9 9 9 9 9
 0 0 0 8 8 8 9 9 9 9 9 9 9 9 9
 1 0 1 1 8 8 8 9 9 9 9 9 9 9 9
 1 1 1 1 1 8 8 8 9 9 9 9 9 9 9
 1 1 1 1 8 8 8 9 9 9 9 9 9 9 9
 1 1 1 8 8 8 9 9 9 9 9 9 9 9 9
 1 1 8 8 8 8 9 9 9 9 9 9 9 9 9
 9 8 8 8 8 8 8 9 9 9 9 9 9 9 9
 9 8 8 8 8 8 8 8 9 9 9 9 9 9 9
 2 2 2 2 8 2 8 8 8 9 9 9 9 9 9
 2 2 2 2 8 2 8 8 8 8 9 9 9 9 9
 2 2 2 2 2 2 8 8 8 9 9 9 9 9 9
# Turn information for samurai of side 0 with weapon 0
# <turn>
91
# <cure period>
0
# Samurai states: <position x> <position y> <hiding>
3 1 0
3 6 0
5 13 0
-1 -1 1
-1 -1 1
-1 -1 1
# Battle field states
 0 0 8 0 0 0 0 8 9 9 9 9 9 9 9
 0 0 0 0 0 8 8 8 8 9 9 9 9 9 9
 0 0 0 0 0 8 8 8 9 9 9 9 9 9 9
 0 0 0 8 8 8 8 9 9 9 9 9 9 9 9
 0 0 0 8 8 8 8 9 9 9 9 9 9 9 9
 1 0 0 1 8 8 8 8 9 9 9 9 9 9 9
 1 1 1 1 1 8 8 8 8 9 9 9 9 9 9
 1 1 1 1 8 8 8 8 9 9 9 9 9 9 9
 1 1 1 8 8 8 8 9 9 9 9 9 9 9 9
 9 1 8 8 8 8 8 9 9 9 9 9 9 9 9
 9 9 8 8 8 8 8 8 9 9 9 9 9 9 9
 9 9 8 8 8 8 8 8 8 9 9 9 9 9 9
 9 2 2 2 2 2 8 8 8 8 9 9 9 9 9
 2 2 2 2 8 2 8 8 8 8 8 9 9 9 9
 9 2 2 2 2 2 8 8 8 8 9 9 9 9 9
# Turn information for samurai of side 0 with weapon 0
# <turn>
96
# <cure period>
0
# Samurai states: <position x> <position y> <hiding>
2 1 1
4 6 0
7 12 0
-1 -1 1
-1 -1 1
-1 -1 1
# Battle field states
 0 0 8 0 0 0 0 9 9 9 9 9 9 9 9
 0 0 0 0 0 8 8 8 9 9 9 9 9 9 9
 0 0 0 0 0 8 8 9 9 9 9 9 9 9 9
 0 0 0 8 8 8 8 9 9 9 9 9 9 9 9
 0 0 0 8 8 8 8 8 9 9 9 9 9 9 9
 1 0 0 1 8 8 8 8 8 9 9 9 9 9 9
 1 1 1 1 1 1 1 8 8 8 9 9 9 9 9
 1 1 1 1 1 1 8 8 8 9 9 9 9 9 9
 9 1 1 8 1 8 8 8 8 9 9 9 9 9 9
 9 9 8 8 8 8 8 8 8 8 9 9 9 9 9
 9 9 9 8 8 8 8 8 8 8 8 9 9 9 9
 9 9 9 8 8 8 8 8 8 8 8 8 9 9 9
 9 9 2 2 2 2 8 8 8 8 8 8 5 9 9
 9 9 9 2 8 2 8 8 8 8 8 8 9 9 9
 9 9 9 9 2 2 8 8 8 8 8 9 9 9 9
# Turn information for samurai of side 0 with weapon 0
# <turn>
103
# <cure period>
0
# Samurai states: <position x> <position y> <hiding>
3 1 0
5 6 0
6 12 0
-1 -1 1
-1 -1 1
-1 -1 1
# Battle field states
 0 0 8 0 0 0 0 8 9 9 9 9 9 9 9
 0 0 0 0 0 8 8 8 8 9 9 9 9 9 9
 0 0 0 0 0 8 8 8 9 9 9 9 9 9 9
 0 0 0 8 8 8 8 8 9 9 9 9 9 9 9
 9 0 0 8 8 8 8 8 8 9 9 9 9 9 9
 9 0 0 1 8 8 8 8 8 8 9 9 9 9 9
 1 1 1 1 1 1 1 8 8 8 8 9 9 9 9
 9 1 1 1 1 1 8 8 8 8 9 9 9 9 9
 9 9 1 8 1 8 8 8 8 9 9 9 9 9 9
 9 9 9 8 8 8 8 8 8 9 9 9 9 9 9
 9 9 9 8 8 8 8 8 8 8 9 9 9 9 9
 9 9 8 8 8 8 2 2 2 8 8 9 9 9 9
 9 2 2 2 2 2 2 8 8 8 8 8 9 9 9
 9 9 2 2 8 2 2 2 2 8 8 9 9 9 9
 9 9 9 2 2 2 8 8 8 8 9 9 9 9 9
# Turn information for samurai of side 0 with weapon 0
# <turn>
108
# <cure period>
0
# Samurai states: <position x> <position y> <hiding>
4 1 0
7 5 0
5 12 0
-1 -1 1
-1 -1 1
-1 -1 1
# Battle field states
 0 0 8 0 0 0 0 8 8 9 9 9 9 9 9
 0 0 0 0 0 8 8 8 8 8 9 9 9 9 9
 0 0 0 0 0 8 8 8 8 8 9 9 9 9 9
 9 0 0 8 0 8 8 8 8 8 8 9 9 9 9
 9 9 0 8 0 8 8 8 8 8 8 8 9 9 9
 9 9 0 1 0 8 8 8 8 8 8 8 8 9 9
 9 9 9 1 1 1 1 8 8 8 8 8 9 9 9
 9 9 9 9 1 1 8 8 8 8 8 9 9 9 9
 9 9 9 9 1 8 8 8 8 8 9 9 9 9 9
 9 9 9 8 8 8 8 8 8 9 9 9 9 9 9
 9 9 8 8 8 8 8 8 8 9 9 9 9 9 9
 9 8 8 8 8 8 2 2 2 8 9 9 9 9 9
 2 2 2 2 2 2 2 8 8 8 8 9 9 9 9
 9 2 2 2 8 2 2 2 2 8 9 9 9 9 9
 9 9 2 2 2 2 8 8 8 9 9 9 9 9 9
# Turn information for samurai of side 0 with weapon 0
# <turn>
115
# <cure period>
0
# Samurai states: <position x> <position y> <hiding>
5 1 0
6 5 0
6 12 1
-1 -1 1
-1 -1 1
-1 -1 1
# Battle field states
 9 0 8 0 0 0 0 8 8 8 9 9 9 9 9
 0 0 0 0 0 8 8 8 8 8 3 9 9 9 9
 9 0 0 0 0 8 8 8 8 8 9 9 9 9 9
 9 9 0 8 0 8 8 8 8 8 9 9 9 9 9
 9 9 0 8 0 8 8 8 8 8 8 9 9 9 9
 9 0 0 1 0 1 1 8 8 8 8 8 9 9 9
 9 9 1 1 1 1 1 1 8 8 8 9 9 9 9
 9 9 9 1 1 1 8 1 8 8 9 9 9 9 9
 9 9 9 9 1 8 8 8 8 9 9 9 9 9 9
 9 9 9 9 8 8 8 8 8 9 9 9 9 9 9
 9 9 9 8 8 8 8 8 8 8 9 9 9 9 9
 9 9 8 8 2 2 2 2 2 8 8 9 9 9 9
 9 2 2 2 2 2 2 8 8 8 8 8 9 9 9
 9 9 2 2 2 2 2 2 2 8 8 9 9 9 9
 9 9 9 2 2 2 8 8 8 8 9 9 9 9 9
# Turn information for samurai of side 0 with weapon 0
# <turn>
120
# <cure period>
0
# Samurai states: <position x> <position y> <hiding>
7 0 0
5 5 0
8 11 1
-1 -1 1
-1 -1 1
-1 -1 1
# Battle field states
 9 9 8 0 0 0 0 8 8 8 8 8 8 9 9
 9 9 9 0 0 8 8 8 8 8 3 3 9 9 9
 9 9 9 0 0 8 8 8 8 8 8 9 9 9 9
 9 9 0 8 0 8 8 8 8 8 9 9 9 9 9
 9 0 0 8 0 8 8 8 8 8 9 9 9 9 9
 1 0 0 1 0 1 1 8 8 8 8 9 9 9 9
 9 1 1 1 1 1 1 1 8 8 9 9 9 9 9
 9 9 1 1 1 1 8 1 8 8 9 9 9 9 9
 9 9 9 8 1 8 8 8 8 8 8 9 9 9 9
 9 9 9 9 8 8 8 8 8 8 8 8 9 9 9
 9 9 9 9 8 8 8 8 8 8 8 8 5 9 9
 9 9 9 8 2 2 2 2 2 8 8 8 5 5 9
 9 9 9 9 2 2 2 8 8 8 8 8 5 9 9
 9 9 9 9 9 2 2 2 2 8 8 8 9 9 9
 9 9 9 9 9 9 8 8 8 8 8 9 9 9 9
# Turn information for samurai of side 0 with weapon 0
# <turn>
127
# <cure period>
0
# Samurai states: <position x> <position y> <hiding>
6 0 0
6 5 1
8 10 0
-1 -1 1
-1 -1 1
-1 -1 1
# Battle field states
 9 0 8 0 0 0 0 8 8 8 8 8 9 9 9
 9 9 0 0 0 8 8 8 8 8 3 9 9 9 9
 9 9 9 0 0 8 8 8 8 8 9 9 9 9 9
 9 9 9 8 0 1 8 8 8 8 9 9 9 9 9
 9 9 0 8 1 1 8 8 8 8 8 9 9 9 9
 9 0 0 1 1 1 1 8 8 8 8 8 9 9 9
 9 9 1 1 1 1 1 1 8 8 8 9 9 9 9
 9 9 9 1 1 1 8 1 8 8 8 9 9 9 9
 9 9 9 9 1 8 8 8 8 8 8 5 9 9 9
 9 9 9 9 8 8 8 8 8 8 8 5 5 9 9
 9 9 9 8 8 8 8 2 2 2 8 5 5 5 9
 9 9 9 9 2 2 2 2 2 8 8 8 5 9 9
 9 9 9 9 9 2 2 2 2 2 8 8 9 9 9
 9 9 9 9 9 9 2 2 2 8 8 9 9 9 9
 9 9 9 9 9 9 9 8 8 8 9 9 9 9 9
# Turn information for samurai of side 0 with weapon 0
# <turn>
132
# <cure period>
0
# Samurai states: <position x> <position y> <hiding>
5 0 0
6 4 0
9 10 1
-1 -1 1
-1 -1 1
-1 -1 1
# Battle field states
 0 0 8 0 0 0 0 8 8 8 8 9 9 9 9
 9 0 0 0 0 8 8 8 8 8 9 9 9 9 9
 9 9 0 0 0 8 8 8 8 8 9 9 9 9 9
 9 9 0 8 0 1 8 8 8 8 8 9 9 9 9
 9 0 0 8 1 1 8 8 8 8 8 8 9 9 9
 9 9 0 1 1 1 1 8 8 8 8 9 9 9 9
 9 9 9 1 1 1 1 1 8 8 8 9 9 9 9
 9 9 9 9 1 1 1 1 8 8 8 4 9 9 9
 9 9 9 9 9 8 8 8 8 8 8 5 5 9 9
 9 9 9 9 9 8 8 8 8 8 8 5 5 5 9
 9 9 9 9 8 8 8 2 2 2 8 5 5 5 5
 9 9 9 9 9 2 2 2 2 8 8 8 5 5 9
 9 9 9 9 9 9 2 2 2 2 8 8 5 9 9
 9 9 9 9 9 9 9 2 2 8 8 8 9 9 9
 9 9 9 9 9 9 9 9 8 8 8 9 9 9 9
# Turn information for samurai of side 0 with weapon 0
# <turn>
139
# <cure period>
0
# Samurai states: <position x> <position y> <hiding>
6 0 1
7 4 0
8 10 0
-1 -1 1
-1 -1 1
-1 -1 1
# Battle field states
 9 0 8 0 0 0 0 8 8 3 3 3 9 9 9
 9 9 0 0 0 8 8 8 8 8 3 9 9 9 9
 9 9 9 0 0 8 8 8 8 8 8 9 9 9 9
 9 9 9 8 0 1 8 8 8 8 4 4 9 9 9
 9 9 0 8 1 1 8 8 8 8 8 8 8 9 9
 9 9 9 1 1 1 1 8 8 8 8 8 9 9 9
 9 9 9 9 1 1 1 1 8 8 8 9 9 9 9
 9 9 9 9 9 1 1 1 8 8 8 9 9 9 9
 9 9 9 9 9 8 8 8 8 8 8 5 9 9 9
 9 9 9 9 8 8 8 8 2 8 2 5 5 9 9
 9 9 9 8 8 8 8 2 2 2 2 5 5 5 9
 9 9 9 9 2 2 2 2 2 2 2 8 5 9 9
 9 9 9 9 9 2 2 2 2 2 8 8 9 9 9
 9 9 9 9 9 9 2 2 2 8 8 9 9 9 9
 9 9 9 9 9 9 9 8 8 8 9 9 9 9 9
# Turn information for samurai of side 0 with weapon 0
# <turn>
144
# <cure period>
0
# Samurai states: <position x> <position y> <hiding>
6 0 0
6 4 0
7 10 0
-1 -1 1
-1 -1 1
-1 -1 1
# Battle field states
 9 0 0 0 0 0 0 8 8 3 3 3 9 9 9
